URL,CrawledStatus,LikelyCause,RequiredFixes,CanonicalShouldBe,JSONLD_Headline,AddToInternalLinks,SitemapsToTouch,SuggestedLastmod,Priority
https://nrlc.ai/en-us/resources/resource-900/,never_crawled,Never crawled (queue deprioritized); Thin/templated content or low internal priority,Add strong internal links from homepage and related posts; Ensure XML sitemap lists this URL with fresh <lastmod>; Verify canonical equals self and page returns 200; Add unique Article JSON-LD with headline/description/datePublished,https://nrlc.ai/en-us/resources/resource-900/,Resource 900,Yes,"sitemap.xml, sitemap-posts.xml",2025-10-18,High
https://nrlc.ai/en-us/resources/resource-904/,never_crawled,Never crawled (queue deprioritized); Thin/templated content or low internal priority,Add strong internal links from homepage and related posts; Ensure XML sitemap lists this URL with fresh <lastmod>; Verify canonical equals self and page returns 200; Add unique Article JSON-LD with headline/description/datePublished,https://nrlc.ai/en-us/resources/resource-904/,Resource 904,Yes,"sitemap.xml, sitemap-posts.xml",2025-10-18,High
https://nrlc.ai/en-us/resources/resource-957/,never_crawled,Never crawled (queue deprioritized); Thin/templated content or low internal priority,Add strong internal links from homepage and related posts; Ensure XML sitemap lists this URL with fresh <lastmod>; Verify canonical equals self and page returns 200; Add unique Article JSON-LD with headline/description/datePublished,https://nrlc.ai/en-us/resources/resource-957/,Resource 957,Yes,"sitemap.xml, sitemap-posts.xml",2025-10-18,High
https://nrlc.ai/en-us/resources/resource-965/,never_crawled,Never crawled (queue deprioritized); Thin/templated content or low internal priority,Add strong internal links from homepage and related posts; Ensure XML sitemap lists this URL with fresh <lastmod>; Verify canonical equals self and page returns 200; Add unique Article JSON-LD with headline/description/datePublished,https://nrlc.ai/en-us/resources/resource-965/,Resource 965,Yes,"sitemap.xml, sitemap-posts.xml",2025-10-18,High
https://nrlc.ai/en-us/resources/resource-997/,never_crawled,Never crawled (queue deprioritized); Thin/templated content or low internal priority,Add strong internal links from homepage and related posts; Ensure XML sitemap lists this URL with fresh <lastmod>; Verify canonical equals self and page returns 200; Add unique Article JSON-LD with headline/description/datePublished,https://nrlc.ai/en-us/resources/resource-997/,Resource 997,Yes,"sitemap.xml, sitemap-posts.xml",2025-10-18,High
https://nrlc.ai/en-us/services/accuracy-optimization-ai/columbus/,never_crawled,Never crawled (queue deprioritized); Thin/templated content or low internal priority,Add strong internal links from homepage and related posts; Ensure XML sitemap lists this URL with fresh <lastmod>; Verify canonical equals self and page returns 200; Add unique Article JSON-LD with headline/description/datePublished,https://nrlc.ai/en-us/services/accuracy-optimization-ai/columbus/,Columbus,Yes,"sitemap.xml, sitemap-posts.xml",2025-10-18,High
https://nrlc.ai/en-us/services/accuracy-optimization-ai/fresno/,never_crawled,Never crawled (queue deprioritized); Thin/templated content or low internal priority,Add strong internal links from homepage and related posts; Ensure XML sitemap lists this URL with fresh <lastmod>; Verify canonical equals self and page returns 200; Add unique Article JSON-LD with headline/description/datePublished,https://nrlc.ai/en-us/services/accuracy-optimization-ai/fresno/,Fresno,Yes,"sitemap.xml, sitemap-posts.xml",2025-10-18,High
https://nrlc.ai/en-us/services/accuracy-optimization-ai/incheon/,never_crawled,Never crawled (queue deprioritized); Thin/templated content or low internal priority,Add strong internal links from homepage and related posts; Ensure XML sitemap lists this URL with fresh <lastmod>; Verify canonical equals self and page returns 200; Add unique Article JSON-LD with headline/description/datePublished,https://nrlc.ai/en-us/services/accuracy-optimization-ai/incheon/,Incheon,Yes,"sitemap.xml, sitemap-posts.xml",2025-10-18,High
https://nrlc.ai/en-us/services/accuracy-optimization-ai/kumamoto/,never_crawled,Never crawled (queue deprioritized); Thin/templated content or low internal priority,Add strong internal links from homepage and related posts; Ensure XML sitemap lists this URL with fresh <lastmod>; Verify canonical equals self and page returns 200; Add unique Article JSON-LD with headline/description/datePublished,https://nrlc.ai/en-us/services/accuracy-optimization-ai/kumamoto/,Kumamoto,Yes,"sitemap.xml, sitemap-posts.xml",2025-10-18,High
https://nrlc.ai/en-us/services/accuracy-optimization-ai/leeds/,never_crawled,Never crawled (queue deprioritized); Thin/templated content or low internal priority,Add strong internal links from homepage and related posts; Ensure XML sitemap lists this URL with fresh <lastmod>; Verify canonical equals self and page returns 200; Add unique Article JSON-LD with headline/description/datePublished,https://nrlc.ai/en-us/services/accuracy-optimization-ai/leeds/,Leeds,Yes,"sitemap.xml, sitemap-posts.xml",2025-10-18,High
https://nrlc.ai/en-us/services/accuracy-optimization-ai/leicester/,never_crawled,Never crawled (queue deprioritized); Thin/templated content or low internal priority,Add strong internal links from homepage and related posts; Ensure XML sitemap lists this URL with fresh <lastmod>; Verify canonical equals self and page returns 200; Add unique Article JSON-LD with headline/description/datePublished,https://nrlc.ai/en-us/services/accuracy-optimization-ai/leicester/,Leicester,Yes,"sitemap.xml, sitemap-posts.xml",2025-10-18,High
https://nrlc.ai/en-us/services/accuracy-optimization-ai/niigata/,never_crawled,Never crawled (queue deprioritized); Thin/templated content or low internal priority,Add strong internal links from homepage and related posts; Ensure XML sitemap lists this URL with fresh <lastmod>; Verify canonical equals self and page returns 200; Add unique Article JSON-LD with headline/description/datePublished,https://nrlc.ai/en-us/services/accuracy-optimization-ai/niigata/,Niigata,Yes,"sitemap.xml, sitemap-posts.xml",2025-10-18,High
https://nrlc.ai/en-us/services/accuracy-optimization-ai/southend-on-sea/,never_crawled,Never crawled (queue deprioritized); Thin/templated content or low internal priority,Add strong internal links from homepage and related posts; Ensure XML sitemap lists this URL with fresh <lastmod>; Verify canonical equals self and page returns 200; Add unique Article JSON-LD with headline/description/datePublished,https://nrlc.ai/en-us/services/accuracy-optimization-ai/southend-on-sea/,Southend On Sea,Yes,"sitemap.xml, sitemap-posts.xml",2025-10-18,High
https://nrlc.ai/en-us/services/accuracy-optimization-ai/stockport/,never_crawled,Never crawled (queue deprioritized); Thin/templated content or low internal priority,Add strong internal links from homepage and related posts; Ensure XML sitemap lists this URL with fresh <lastmod>; Verify canonical equals self and page returns 200; Add unique Article JSON-LD with headline/description/datePublished,https://nrlc.ai/en-us/services/accuracy-optimization-ai/stockport/,Stockport,Yes,"sitemap.xml, sitemap-posts.xml",2025-10-18,High
https://nrlc.ai/en-us/services/accuracy-optimization-ai/tulsa/,never_crawled,Never crawled (queue deprioritized); Thin/templated content or low internal priority,Add strong internal links from homepage and related posts; Ensure XML sitemap lists this URL with fresh <lastmod>; Verify canonical equals self and page returns 200; Add unique Article JSON-LD with headline/description/datePublished,https://nrlc.ai/en-us/services/accuracy-optimization-ai/tulsa/,Tulsa,Yes,"sitemap.xml, sitemap-posts.xml",2025-10-18,High
https://nrlc.ai/en-us/services/accuracy-optimization-ai/yamagata/,never_crawled,Never crawled (queue deprioritized); Thin/templated content or low internal priority,Add strong internal links from homepage and related posts; Ensure XML sitemap lists this URL with fresh <lastmod>; Verify canonical equals self and page returns 200; Add unique Article JSON-LD with headline/description/datePublished,https://nrlc.ai/en-us/services/accuracy-optimization-ai/yamagata/,Yamagata,Yes,"sitemap.xml, sitemap-posts.xml",2025-10-18,High
https://nrlc.ai/en-us/services/agentic-seo/cardiff/,never_crawled,Never crawled (queue deprioritized); Thin/templated content or low internal priority,Add strong internal links from homepage and related posts; Ensure XML sitemap lists this URL with fresh <lastmod>; Verify canonical equals self and page returns 200; Add unique Article JSON-LD with headline/description/datePublished,https://nrlc.ai/en-us/services/agentic-seo/cardiff/,Cardiff,Yes,"sitemap.xml, sitemap-posts.xml",2025-10-18,High
https://nrlc.ai/en-us/services/agentic-seo/charlotte/,never_crawled,Never crawled (queue deprioritized); Thin/templated content or low internal priority,Add strong internal links from homepage and related posts; Ensure XML sitemap lists this URL with fresh <lastmod>; Verify canonical equals self and page returns 200; Add unique Article JSON-LD with headline/description/datePublished,https://nrlc.ai/en-us/services/agentic-seo/charlotte/,Charlotte,Yes,"sitemap.xml, sitemap-posts.xml",2025-10-18,High
https://nrlc.ai/en-us/services/agentic-seo/detroit/,never_crawled,Never crawled (queue deprioritized); Thin/templated content or low internal priority,Add strong internal links from homepage and related posts; Ensure XML sitemap lists this URL with fresh <lastmod>; Verify canonical equals self and page returns 200; Add unique Article JSON-LD with headline/description/datePublished,https://nrlc.ai/en-us/services/agentic-seo/detroit/,Detroit,Yes,"sitemap.xml, sitemap-posts.xml",2025-10-18,High
https://nrlc.ai/en-us/services/agentic-seo/edinburgh/,never_crawled,Never crawled (queue deprioritized); Thin/templated content or low internal priority,Add strong internal links from homepage and related posts; Ensure XML sitemap lists this URL with fresh <lastmod>; Verify canonical equals self and page returns 200; Add unique Article JSON-LD with headline/description/datePublished,https://nrlc.ai/en-us/services/agentic-seo/edinburgh/,Edinburgh,Yes,"sitemap.xml, sitemap-posts.xml",2025-10-18,High
https://nrlc.ai/en-us/services/agentic-seo/edmonton/,never_crawled,Never crawled (queue deprioritized); Thin/templated content or low internal priority,Add strong internal links from homepage and related posts; Ensure XML sitemap lists this URL with fresh <lastmod>; Verify canonical equals self and page returns 200; Add unique Article JSON-LD with headline/description/datePublished,https://nrlc.ai/en-us/services/agentic-seo/edmonton/,Edmonton,Yes,"sitemap.xml, sitemap-posts.xml",2025-10-18,High
https://nrlc.ai/en-us/services/agentic-seo/fresno/,never_crawled,Never crawled (queue deprioritized); Thin/templated content or low internal priority,Add strong internal links from homepage and related posts; Ensure XML sitemap lists this URL with fresh <lastmod>; Verify canonical equals self and page returns 200; Add unique Article JSON-LD with headline/description/datePublished,https://nrlc.ai/en-us/services/agentic-seo/fresno/,Fresno,Yes,"sitemap.xml, sitemap-posts.xml",2025-10-18,High
https://nrlc.ai/en-us/services/agentic-seo/honjo/,never_crawled,Never crawled (queue deprioritized); Thin/templated content or low internal priority,Add strong internal links from homepage and related posts; Ensure XML sitemap lists this URL with fresh <lastmod>; Verify canonical equals self and page returns 200; Add unique Article JSON-LD with headline/description/datePublished,https://nrlc.ai/en-us/services/agentic-seo/honjo/,Honjo,Yes,"sitemap.xml, sitemap-posts.xml",2025-10-18,High
https://nrlc.ai/en-us/services/agentic-seo/kelowna/,never_crawled,Never crawled (queue deprioritized); Thin/templated content or low internal priority,Add strong internal links from homepage and related posts; Ensure XML sitemap lists this URL with fresh <lastmod>; Verify canonical equals self and page returns 200; Add unique Article JSON-LD with headline/description/datePublished,https://nrlc.ai/en-us/services/agentic-seo/kelowna/,Kelowna,Yes,"sitemap.xml, sitemap-posts.xml",2025-10-18,High
